"Cell.line" "TimePoint" "Plate" "Well" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv"
"21864" 1434 "90min" 12 "N9" 767 1 "DMSO" 1495.837573 3351.027397 1855.189824 0 0 35 39.63446434 21.02523028 3374 25.8297594 0.00765553 1878.162427 25.8297594 0.013752676 2.522058824 0.072562592 0.028771174 0.396820828 0.011445694 0.028843481 1.471142857 0.053839163 0.036596829 0.486285714 0.059065553 0.121462652 0.984857143 0.067185933 0.068218963 2.068473036 0.388358508 0.187751303
"21865" 1434 "90min" 12 "M9" 767 10 "DMSO" 1328.410959 2768.528376 1440.117417 0 0 36 40.50168407 21.62595114 2784.027778 18.83232193 0.006764416 1455.616819 18.83232193 0.012937692 2.468 0.069949562 0.02834261 0.405503445 0.011522385 0.028415011 1.365 0.035496479 0.026004746 0.4275 0.062260971 0.145639699 0.9375 0.063487907 0.067720434 2.254236605 0.441800848 0.195986902
"21878" 1434 "90min" 12 "O10" 768 0.2 "DMSO" 1361.530333 2868.387476 1506.857143 0 0 37 41.6264844 22.22667201 2889.891892 25.39551993 0.008787706 1528.361559 25.39551993 0.016616173 2.402777778 0.090257128 0.03756366 0.416764962 0.01589141 0.038130389 1.354324324 0.046758276 0.034525169 0.449189189 0.062466808 0.139065698 0.905135135 0.062120922 0.068631655 2.070478644 0.424324692 0.204940386
"21879" 1434 "90min" 12 "N10" 768 1 "DMSO" 1232.191781 2576.682975 1344.491194 0 0 41 46.00798604 24.62955547 2594.292683 16.35732848 0.006305121 1362.100902 16.35732848 0.012008896 2.1875 0.163812745 0.074885826 0.46063262 0.048570647 0.105443351 1.258780488 0.04940623 0.039249282 0.389512195 0.041949447 0.10769739 0.869268293 0.055784866 0.064174509 2.258766957 0.286748286 0.126949035
"21880" 1434 "90min" 12 "M10" 768 10 "DMSO" 1342.757339 3003.778865 1661.021526 0 0 38 42.27586612 22.82739287 3024.131579 19.14125452 0.006329505 1681.37424 19.14125452 0.011384292 2.364864865 0.074521497 0.031511947 0.423266581 0.013365567 0.031577185 1.355 0.054661118 0.040340309 0.453947368 0.067244591 0.148133012 0.901052632 0.066242367 0.073516646 2.043735241 0.42599468 0.208439269
"21891" 1434 "90min" 12 "O11" 769 0.2 "DMSO" 1407.166341 3036.510763 1629.344423 0 0 37 41.54461093 22.22667201 3064.540541 22.47541199 0.007334023 1657.3742 22.47541199 0.013560855 2.406111111 0.069458221 0.02886742 0.415945244 0.012010354 0.028874844 1.378378378 0.046697223 0.033878377 0.438918919 0.063717422 0.145169004 0.939459459 0.063155274 0.067225119 2.200898082 0.439747634 0.199803724
"21892" 1434 "90min" 12 "N11" 769 1 "DMSO" 1347.082192 2944.205479 1597.123288 0 0 43 48.12161767 25.8309972 2969.162791 23.31761059 0.007853261 1622.080599 23.31761059 0.014375125 2.077380952 0.061567315 0.029636988 0.48179433 0.01448169 0.030057825 1.291395349 0.071633372 0.055469746 0.424418605 0.061963981 0.145997324 0.866976744 0.063603492 0.073362397 2.090878957 0.367504611 0.175765608
"21893" 1434 "90min" 12 "M11" 769 10 "DMSO" 1232.009785 2617.737769 1385.727984 0 0 39 44.56652553 23.42811374 2637.666667 19.27410771 0.007307257 1405.656882 19.27410771 0.013711815 2.243421053 0.072345878 0.032248016 0.446200696 0.01443934 0.03236064 1.275128205 0.050150919 0.0393301 0.425128205 0.063364933 0.149048998 0.85 0.051656762 0.060772661 2.052317175 0.373156587 0.181822085
"21903" 1434 "90min" 12 "O12" 770 0.2 "DMSO" 1396.962818 2884.986301 1488.023483 0 0 37 42.35985668 22.22667201 2919.783784 24.72306069 0.008467429 1522.820966 24.72306069 0.016235041 2.361111111 0.088601121 0.037525181 0.424107496 0.01585616 0.037387126 1.338108108 0.071602213 0.053510036 0.442702703 0.063098188 0.142529485 0.895405405 0.069265776 0.077356889 2.073943332 0.398573474 0.192181468
"21904" 1434 "90min" 12 "N12" 770 1 "DMSO" 1316.927593 2674.81409 1357.886497 0 0 39 44.2399904 23.42811374 2691.641026 19.29615067 0.007168917 1374.713433 19.29615067 0.01403649 2.26 0.073226786 0.032401233 0.442931422 0.014390697 0.032489673 1.320512821 0.062909656 0.047640322 0.426410256 0.062301777 0.146107596 0.894102564 0.06765695 0.075670234 2.150863333 0.405214388 0.188396158
"21905" 1434 "90min" 12 "M12" 770 10 "DMSO" 1322.622309 2774.21135 1451.589041 0 0 37 41.42642795 22.22667201 2784.297297 19.90095596 0.007147569 1461.674988 19.90095596 0.013615172 2.413055556 0.071786168 0.029749074 0.414761994 0.012099379 0.02917186 1.371621622 0.062561681 0.045611472 0.448648649 0.063120791 0.140690919 0.922972973 0.079995308 0.086671344 2.11684595 0.458008576 0.216363678
"21906" 1434 "90min" 12 "L12" 770 100 "DMSO" 1257.886497 2534.407045 1276.520548 0 0 40 45.33506714 24.0288346 2552.075 17.8517937 0.006995011 1294.188503 17.8517937 0.013793813 2.205128205 0.066762414 0.030275979 0.453895346 0.013801168 0.030406058 1.3145 0.062221688 0.047334871 0.456 0.060798111 0.13332919 0.8585 0.057848166 0.067382837 1.927257468 0.361144565 0.187387814
"21919" 1434 "90min" 12 "O13" 771 0.2 "DMSO" 1351.068493 2788.849315 1437.780822 0 0 38 42.48180723 22.82739287 2809.131579 19.98806543 0.00711539 1458.063086 19.98806543 0.013708642 2.354864865 0.095615597 0.040603433 0.425328466 0.017111971 0.040232367 1.371052632 0.054415294 0.039688698 0.446842105 0.063250051 0.141548996 0.924210526 0.062152018 0.067248767 2.124306356 0.422574104 0.198923335
"21920" 1434 "90min" 12 "N13" 771 1 "DMSO" 1346.383562 2891.260274 1544.876712 0 0 37 41.77982993 22.22667201 2903.081081 20.10165607 0.006924249 1556.697519 20.10165607 0.012913013 2.3925 0.067923276 0.028390084 0.41830026 0.011873329 0.028384704 1.395135135 0.055458775 0.039751543 0.455675676 0.061125578 0.134142728 0.939459459 0.069199629 0.073658983 2.115972473 0.431790422 0.2040624
"21921" 1434 "90min" 12 "M13" 771 10 "DMSO" 1266.320939 2464.598826 1198.277886 0 0 48 54.13433584 28.83460152 2491.520833 20.60777542 0.008271163 1225.199894 20.60777542 0.016819929 1.85106383 0.106367575 0.057462943 0.541993751 0.03142533 0.057980982 1.150416667 0.063344997 0.055062656 0.387916667 0.038919357 0.100329168 0.7625 0.053015453 0.069528463 1.982070887 0.218099058 0.110035952
"21931" 1434 "90min" 12 "O14" 772 0.2 "DMSO" 1345.013699 2870.821918 1525.808219 0 0 37 41.55866932 22.22667201 2883.216216 18.96947129 0.006579275 1538.202518 18.96947129 0.012332233 2.406388889 0.086920416 0.036120685 0.416085996 0.014984163 0.036012178 1.354594595 0.069265776 0.051133953 0.449189189 0.06957723 0.154895158 0.905405405 0.075151499 0.083003148 2.078278018 0.448982068 0.216035614
"21932" 1434 "90min" 12 "N14" 772 1 "DMSO" 1242.391389 2660.121331 1417.729941 0 0 36 40.57140489 21.62595114 2673 16.58226247 0.006203615 1430.608611 16.58226247 0.011591055 2.464285714 0.079197657 0.03213818 0.406201491 0.012961166 0.031908219 1.356111111 0.043443084 0.032035048 0.443888889 0.063708164 0.143522772 0.912222222 0.066294198 0.072673298 2.11571835 0.447778147 0.211643552
"21933" 1434 "90min" 12 "M14" 772 10 "DMSO" 1152.544031 2410.266145 1257.722114 0 0 38 42.59396007 22.82739287 2432.342105 14.43396204 0.005934183 1279.798074 14.43396204 0.011278312 2.347837838 0.084067933 0.035806533 0.426451342 0.015152827 0.035532371 1.256578947 0.057199335 0.045519889 0.402105263 0.051420781 0.127878906 0.854473684 0.061718514 0.072229859 2.162488583 0.329739014 0.152481274
"21934" 1434 "90min" 12 "L14" 772 100 "DMSO" 992.0684932 2165.485323 1173.41683 0 0 38 43.19383995 22.82739287 2183.105263 17.88822574 0.008193936 1191.03677 17.88822574 0.015019037 2.314054054 0.063309621 0.027358748 0.432457348 0.011845788 0.027391807 1.148157895 0.049256925 0.042900829 0.394736842 0.046425578 0.117611464 0.753421053 0.053990806 0.071660867 1.936991091 0.272415992 0.140638743
"21946" 1434 "90min" 12 "O15" 773 0.2 "DMSO" 1330.262231 2729.976517 1399.714286 0 0 37 42.34041796 22.22667201 2756.567568 24.33737471 0.008828869 1426.305337 24.33737471 0.017063229 2.361111111 0.07194354 0.030470205 0.423912875 0.01295554 0.0305618 1.317567568 0.063263356 0.048015265 0.442432432 0.063394944 0.143287289 0.875135135 0.059096043 0.067527906 2.028547922 0.38323539 0.188921043
"21947" 1434 "90min" 12 "N15" 773 1 "DMSO" 1308.853229 2704.735812 1395.882583 0 0 39 44.11152943 23.42811374 2730.974359 21.45556875 0.007856379 1422.12113 21.45556875 0.015087019 2.266578947 0.073384449 0.032376745 0.441645269 0.014344017 0.032478592 1.272307692 0.056822046 0.044660617 0.418461538 0.061922637 0.14797689 0.853846154 0.070023131 0.082009072 2.09580844 0.405148985 0.193313939
"21948" 1434 "90min" 12 "M15" 773 10 "DMSO" 1204.890411 2261.109589 1056.219178 0 0 44 49.07748397 26.43171806 2274.772727 13.35362269 0.005870311 1069.882316 13.35362269 0.012481394 2.037906977 0.075484408 0.037040164 0.491364477 0.01839813 0.03744294 1.198636364 0.062527795 0.052165775 0.4175 0.060159671 0.144095021 0.781136364 0.06138767 0.078587649 1.915450666 0.345636172 0.180446397
"21949" 1434 "90min" 12 "L15" 773 100 "DMSO" 1222.757339 1372.861057 150.1037182 0 0 132 148.4182843 79.29515419 1385.765152 14.01790559 0.010115643 163.007813 14.01790559 0.085995299 0.678473282 0.062159513 0.091616744 1.485966003 0.13275247 0.089337488 0.445681818 0.062629325 0.140524747 0.1675 0.059698671 0.356409975 0.278181818 0.056268416 0.202272083 1.894096737 0.766236754 0.404539398
"21960" 1434 "90min" 12 "O16" 774 0.2 "DMSO" 1242.332681 2409.21135 1166.878669 0 0 39 44.32611473 23.42811374 2428.717949 19.11178848 0.007869085 1186.385268 19.11178848 0.01610926 2.256578947 0.087000352 0.038554092 0.4437937 0.017196435 0.038748713 1.256923077 0.057544209 0.045781807 0.404871795 0.052958365 0.130802801 0.852051282 0.063253021 0.074236167 2.144190831 0.338746831 0.157983527
"21961" 1434 "90min" 12 "N16" 774 1 "DMSO" 1304.798434 2794.808219 1490.009785 0 0 36 40.61038911 21.62595114 2813.694444 18.72480318 0.006654882 1508.89601 18.72480318 0.012409605 2.460857143 0.058730262 0.023865775 0.406591801 0.009891637 0.024328177 1.351111111 0.050583892 0.037438736 0.423611111 0.061928658 0.146192243 0.9275 0.069049672 0.074447085 2.248766398 0.434832848 0.193365059
"21962" 1434 "90min" 12 "M16" 774 10 "DMSO" 1215.338552 2492.131115 1276.792564 0 0 36 41.22822038 21.62595114 2510.944444 17.87567293 0.007119103 1295.605893 17.87567293 0.013797153 2.424857143 0.075200572 0.031012372 0.412777537 0.012693462 0.03075134 1.267222222 0.05213231 0.041139044 0.388888889 0.040126783 0.103183157 0.878333333 0.063448517 0.072237401 2.285195195 0.29856278 0.130650888
"21963" 1434 "90min" 12 "L16" 774 100 "DMSO" 1287.908023 2667.050881 1379.142857 0 0 39 43.00599156 23.42811374 2690.769231 19.03385009 0.007073758 1402.861207 19.03385009 0.013567878 2.325789474 0.089522203 0.038491103 0.430576608 0.016428515 0.038154685 1.311025641 0.063527651 0.048456452 0.442051282 0.063502154 0.143653366 0.868974359 0.063981694 0.073628979 2.01764088 0.390826152 0.193704517
"21976" 1434 "90min" 12 "O17" 775 0.2 "DMSO" 1346.784736 2764.299413 1417.514677 0 0 35 40.42838335 21.02523028 2785.257143 20.9500005 0.007521747 1438.472407 20.9500005 0.014564061 2.474117647 0.096078177 0.03883331 0.404769557 0.015530021 0.038367561 1.346857143 0.068675341 0.050989329 0.428571429 0.062879102 0.146717905 0.918285714 0.060023805 0.065365064 2.194082504 0.387457194 0.176591898
"21977" 1434 "90min" 12 "N17" 775 1 "DMSO" 1275.58317 2693.481409 1417.898239 0 0 36 40.24359053 21.62595114 2708.888889 22.22068249 0.008202877 1433.305719 22.22068249 0.0155031 2.485714286 0.099181524 0.039900613 0.402919409 0.016039913 0.039809233 1.35 0.050028563 0.037058195 0.444722222 0.062768787 0.141141558 0.905277778 0.069835976 0.077143146 2.09362178 0.439701693 0.21001964
"21978" 1434 "90min" 12 "M17" 775 10 "DMSO" 1382.757339 2741.951076 1359.193738 0 0 41 45.63433945 24.62955547 2766.365854 21.39247075 0.007733059 1383.608515 21.39247075 0.015461361 2.1905 0.063445919 0.028964126 0.456891664 0.013275109 0.029055267 1.225853659 0.049697868 0.040541436 0.402682927 0.052441605 0.130230516 0.823170732 0.062467553 0.075886508 2.084481144 0.342294351 0.164210817
"21988" 1434 "90min" 12 "O18" 776 0.2 "DMSO" 1247.424658 2532.845401 1285.420744 0 0 38 42.49157693 22.82739287 2554.657895 20.74592284 0.008120822 1307.233237 20.74592284 0.0158701 2.354864865 0.100764346 0.042789864 0.425426281 0.018607173 0.043737715 1.328157895 0.060620898 0.04564284 0.416842105 0.060898909 0.146095867 0.911315789 0.076411795 0.083847768 2.243973198 0.432641291 0.192801452
"21989" 1434 "90min" 12 "N18" 776 1 "DMSO" 1250.747554 2634.684932 1383.937378 0 0 37 41.85366296 22.22667201 2655.027027 20.53518185 0.007734453 1404.279473 20.53518185 0.014623287 2.388888889 0.077892885 0.032606324 0.419039477 0.013728168 0.032761037 1.277027027 0.052220944 0.040892591 0.429189189 0.062777313 0.146269557 0.847837838 0.05228847 0.061672725 2.026162008 0.366246822 0.180758903
"21990" 1434 "90min" 12 "M18" 776 10 "DMSO" 1131.401174 2540.158513 1408.757339 0 0 38 42.20402858 22.82739287 2554.763158 21.11670814 0.008265623 1423.361984 21.11670814 0.014835796 2.368378378 0.065680773 0.027732382 0.422547343 0.011778586 0.027875186 1.28 0.054624022 0.042675017 0.415 0.058667639 0.141367805 0.865 0.045067517 0.052101176 2.128062439 0.329393167 0.154785481
"21991" 1434 "90min" 12 "L18" 776 100 "DMSO" 999.6712329 2229.671233 1230 0 0 40 45.1946502 24.0288346 2244.75 15.66925783 0.006980402 1245.078767 15.66925783 0.012584953 2.211538462 0.058513987 0.026458498 0.452489489 0.012241145 0.027052882 1.253 0.018973666 0.015142591 0.422 0.061318839 0.145305305 0.831 0.060332413 0.072602181 2.026092461 0.403438582 0.199121506
"22004" 1434 "90min" 12 "O19" 777 0.2 "DMSO" 1302.043053 2769.283757 1467.240705 0 0 37 42.29246047 22.22667201 2794.864865 20.45341884 0.007318214 1492.821812 20.45341884 0.013701179 2.375 0.179531135 0.075592057 0.423432724 0.032608394 0.077009623 1.347837838 0.060006256 0.044520382 0.432432432 0.063263356 0.146296511 0.915405405 0.078866786 0.086155037 2.178243051 0.457220808 0.209903485
"22005" 1434 "90min" 12 "N19" 777 1 "DMSO" 1197.596869 2398.066536 1200.469667 0 0 38 42.16849905 22.82739287 2416.684211 17.33315096 0.007172286 1219.087342 17.33315096 0.014218137 2.371621622 0.085910597 0.036224411 0.42219162 0.015309777 0.036262627 1.272894737 0.063879443 0.050184388 0.404473684 0.054111865 0.1337834 0.868421053 0.070997766 0.081755003 2.190014973 0.365065904 0.16669562
"22006" 1434 "90min" 12 "M19" 777 10 "DMSO" 1188.947162 2203.726027 1014.778865 0 0 52 58.81920548 31.23748498 2220.192308 15.63434939 0.00704189 1031.245145 15.63434939 0.015160653 1.700980392 0.071140843 0.041823435 0.588898733 0.024469376 0.041551076 1.084423077 0.05955434 0.054917994 0.385 0.048688687 0.126464122 0.699423077 0.062132479 0.088833899 1.853839041 0.342209803 0.184595208
"22019" 1434 "90min" 12 "O20" 778 0.2 "DMSO" 1349.739726 2866.863014 1517.123288 0 0 36 40.92619093 21.62595114 2895.472222 19.58933545 0.006765506 1545.732496 19.58933545 0.012673173 2.442857143 0.076909857 0.031483567 0.409753614 0.012987632 0.0316962 1.373888889 0.004944132 0.003598641 0.433333333 0.064053549 0.147815882 0.940555556 0.063827645 0.067861643 2.238152363 0.470718026 0.210315452
"22020" 1434 "90min" 12 "N20" 778 1 "DMSO" 1274.567515 2759.614481 1485.046967 0 0 36 40.94479245 21.62595114 2775.944444 19.45976721 0.007010143 1501.37693 19.45976721 0.01296128 2.442857143 0.092722592 0.037956616 0.409939852 0.015833142 0.038623087 1.3925 0.061009367 0.043812831 0.444166667 0.063397837 0.142734342 0.948333333 0.062082894 0.065465266 2.190464675 0.41534692 0.189615895
"22021" 1434 "90min" 12 "M20" 778 10 "DMSO" 1268.215264 2741.379648 1473.164384 0 0 36 40.8046313 21.62595114 2773.5 20.91001127 0.007539214 1505.284736 20.91001127 0.013891067 2.45 0.075576218 0.030847436 0.408536557 0.012463199 0.030506938 1.346944444 0.052743013 0.039157526 0.437777778 0.063205385 0.144377782 0.909166667 0.057289989 0.063013737 2.13143591 0.407124504 0.191009498
"22022" 1434 "90min" 12 "L20" 778 100 "DMSO" 1285.590998 2756.767123 1471.176125 0 0 34 38.68377457 20.42450941 2774.882353 19.78791291 0.007131082 1489.291355 19.78791291 0.013286798 2.583333333 0.059982636 0.023219085 0.387302509 0.009137521 0.023592724 1.497058824 0.056543328 0.03776961 0.474117647 0.051646681 0.108932206 1.022941176 0.058337026 0.05702872 2.195028031 0.373272748 0.17005375
"22035" 1434 "90min" 12 "O21" 779 0.2 "DMSO" 1227.277886 2444.90998 1217.632094 0 0 37 41.38542345 22.22667201 2469.27027 21.6469765 0.008766548 1241.992384 21.6469765 0.017429234 2.416666667 0.090522294 0.037457501 0.414351456 0.015352311 0.037051422 1.337027027 0.057535731 0.043032586 0.428918919 0.063016038 0.146918299 0.908108108 0.076370364 0.084098317 2.177832455 0.446481557 0.205011894
"22036" 1434 "90min" 12 "N21" 779 1 "DMSO" 1339.426614 2767.125245 1427.69863 0 0 37 42.31897684 22.22667201 2786.810811 19.49478255 0.006995374 1447.384196 19.49478255 0.013468976 2.364722222 0.104839636 0.044334863 0.423698206 0.018940259 0.044702239 1.314594595 0.063839843 0.04856238 0.42972973 0.062293503 0.144959723 0.884864865 0.061852047 0.069899992 2.109865826 0.383079406 0.181565766
"22037" 1434 "90min" 12 "M21" 779 10 "DMSO" 1240.258317 2404.035225 1163.776908 0 0 41 46.29797948 24.62955547 2428.390244 18.77482097 0.007731385 1188.131927 18.77482097 0.015801967 2.1595 0.069317183 0.032098718 0.463536038 0.014898702 0.03214141 1.243658537 0.055576798 0.044688149 0.43902439 0.063356329 0.144311638 0.804634146 0.068560104 0.085206555 1.885785657 0.398970777 0.211567405
"22047" 1434 "90min" 12 "O22" 780 0.2 "DMSO" 1415.739726 2930.205479 1514.465753 0 0 37 42.20892953 22.22667201 2946.297297 25.52435097 0.008663196 1530.557571 25.52435097 0.016676505 2.371666667 0.114729496 0.048375051 0.422596411 0.020283196 0.047996611 1.336756757 0.064465928 0.048225623 0.435945946 0.063309621 0.145223557 0.900810811 0.07878869 0.087464192 2.125203183 0.445618422 0.209682738
"22048" 1434 "90min" 12 "N22" 780 1 "DMSO" 1385.334638 2865.420744 1480.086106 0 0 40 44.88411268 24.0288346 2876.75 20.39953494 0.007091174 1491.415362 20.39953494 0.01367797 2.227692308 0.07417836 0.033298297 0.449380383 0.014972031 0.033317055 1.298 0.062806173 0.048386882 0.42325 0.067115954 0.158572839 0.87475 0.069466373 0.07941283 2.125072004 0.403198304 0.189733949
"22057" 1434 "90min" 13 "E2" 781 0.2 "DMSO" 1420.520548 2814.399217 1393.878669 0 0 27 31.05331431 16.21946336 2868.222222 22.04249974 0.007685074 1447.701674 22.04249974 0.015225858 3.312307692 0.563207299 0.170034716 0.310906231 0.055680407 0.179090675 1.931481481 0.436240087 0.225857763 0.427777778 0.192380499 0.449720647 1.503703704 0.450983098 0.299914868 3.803585376 1.289251478 0.338956892
"22058" 1434 "90min" 13 "D2" 781 1 "DMSO" 1386.978474 2865.667319 1478.688845 0 0 37 41.39838259 22.22667201 2876.135135 19.81744765 0.006890305 1489.156662 19.81744765 0.013307833 2.416666667 0.099885649 0.041331993 0.414481203 0.017145514 0.041366204 1.343783784 0.054075634 0.04024132 0.458648649 0.067870881 0.147980117 0.885135135 0.068460111 0.077344247 1.98947925 0.433498133 0.217895277
"22059" 1434 "90min" 13 "C2" 781 10 "DMSO" 1315.340509 2694.213307 1378.872798 0 0 13 14.20997642 7.809371245 2777.923077 16.64062067 0.00599031 1462.582568 16.64062067 0.01137756 7.0625 0.504707386 0.071462993 0.142270489 0.010359318 0.072814243 4.951538462 0.809525027 0.163489597 0.692307692 0.382233651 0.552115274 4.259230769 0.806922771 0.189452701 8.210617144 4.406077787 0.536631743
"22070" 1434 "90min" 13 "E3" 782 0.2 "DMSO" 1358.915851 2892.362035 1533.446184 0 0 37 41.7368339 22.22667201 2907.567568 19.35995371 0.006658471 1548.651716 19.35995371 0.012501167 2.395833333 0.081918949 0.034192257 0.417869783 0.014404609 0.034471527 1.313783784 0.063041051 0.047984343 0.429189189 0.062777313 0.146269557 0.884594595 0.035086765 0.039664232 2.106512629 0.332797361 0.157984983
"22071" 1434 "90min" 13 "D3" 782 1 "DMSO" 1239.630137 2351.199609 1111.569472 0 0 40 44.68719483 24.0288346 2375.525 19.52248868 0.008218179 1135.894863 19.52248868 0.01718688 2.237179487 0.0690899 0.030882591 0.447408839 0.013886442 0.031037478 1.17525 0.061934105 0.052698664 0.3635 0.055587768 0.15292371 0.81175 0.062629865 0.07715413 2.308921764 0.544149084 0.235672379
"22072" 1434 "90min" 13 "C3" 782 10 "DMSO" 1330.92955 2626.084149 1295.154599 0 0 39 43.55654279 23.42811374 2641.74359 22.92174094 0.008676747 1310.81404 22.92174094 0.017486646 2.296052632 0.083197566 0.036235043 0.436088734 0.015851363 0.036348939 1.256923077 0.049212421 0.039153089 0.41025641 0.057146496 0.139294584 0.846666667 0.060971664 0.072013777 2.110837801 0.364749848 0.172798615
"22073" 1434 "90min" 13 "B3" 782 100 "DMSO" 1265.093933 2404.958904 1139.864971 0 0 38 42.4210599 22.82739287 2433.631579 22.94461139 0.009428137 1168.537645 22.94461139 0.019635321 2.358108108 0.093981022 0.039854416 0.424720263 0.016810936 0.039581195 1.272894737 0.075976806 0.059688208 0.436315789 0.064616166 0.148094953 0.836578947 0.072495156 0.086656682 1.968921914 0.392332352 0.199262525
"22085" 1434 "90min" 13 "E4" 783 0.2 "DMSO" 1380.53229 2906.751468 1526.219178 0 0 24 27.03722528 14.41730076 2956.125 23.94252629 0.008099294 1575.59271 23.94252629 0.015195885 3.760869565 0.505649115 0.134450054 0.270697089 0.038226986 0.141216834 2.09875 0.073562307 0.035050534 0.495416667 0.328408271 0.662893063 1.603333333 0.321270124 0.200376377 4.181094549 1.605632662 0.384022089
"22086" 1434 "90min" 13 "D4" 783 1 "DMSO" 1300.266145 2596.639922 1296.373777 0 0 38 42.45028498 22.82739287 2621.657895 22.6146046 0.00862607 1321.39175 22.6146046 0.017114232 2.354864865 0.069347019 0.029448407 0.425012865 0.012575975 0.029589633 1.230263158 0.067882523 0.055177238 0.401578947 0.051702178 0.128747232 0.828684211 0.067590622 0.081563786 2.099121809 0.326189029 0.155393093
"22087" 1434 "90min" 13 "C4" 783 10 "DMSO" 1348.246575 2810.753425 1462.506849 0 0 37 42.60601059 22.22667201 2830 19.97220291 0.007057316 1481.753425 19.97220291 0.013478763 2.350555556 0.123147866 0.052390962 0.426571992 0.022437414 0.052599362 1.270540541 0.055173763 0.043425425 0.412162162 0.058077302 0.140908863 0.858378378 0.060346845 0.070303315 2.12953289 0.362106055 0.170040133
"22088" 1434 "90min" 13 "B4" 783 100 "DMSO" 1277.589041 2705.589041 1428 0 0 27 31.07018787 16.21946336 2735.740741 17.87906509 0.006535365 1458.1517 17.87906509 0.012261458 3.283461538 0.475208942 0.144728037 0.311075169 0.047643569 0.153157738 1.954444444 0.076727958 0.039258193 0.528888889 0.318304805 0.601836816 1.425555556 0.334587385 0.234706661 3.543692364 1.524251345 0.430130832
"22101" 1434 "90min" 13 "E5" 784 0.2 "DMSO" 1334.518591 2798.589041 1464.07045 0 0 36 40.32923524 21.62595114 2814.166667 19.54993606 0.006946972 1479.648076 19.54993606 0.013212558 2.478571429 0.07055006 0.028464001 0.403776885 0.011532968 0.028562725 1.323333333 0.062973918 0.047587343 0.423611111 0.061928658 0.146192243 0.899722222 0.058382292 0.064889241 2.174718666 0.381118906 0.175249752
"22102" 1434 "90min" 13 "D5" 784 1 "DMSO" 1392.681018 2924.530333 1531.849315 0 0 36 40.74180528 21.62595114 2958.194444 22.28493334 0.007533289 1565.513427 22.28493334 0.014234904 2.453428571 0.069152128 0.028185915 0.407907542 0.011496987 0.028185277 1.2975 0.067965327 0.052381755 0.419722222 0.061341485 0.146147813 0.877777778 0.070147237 0.079914574 2.142945314 0.395247601 0.184441291
"22103" 1434 "90min" 13 "C5" 784 10 "DMSO" 1404.720157 2977.401174 1572.681018 0 0 37 41.60704568 22.22667201 3001.027027 28.46194973 0.00948407 1596.30687 28.46194973 0.017829874 2.402777778 0.073973397 0.030786616 0.416570341 0.012885086 0.030931357 1.226216216 0.049963951 0.040746444 0.415675676 0.059373607 0.142836376 0.810540541 0.063155274 0.077917477 1.998673638 0.372239694 0.18624336
"22104" 1434 "90min" 13 "B5" 784 100 "DMSO" 1388.898239 2832.037182 1443.138943 0 0 29 33.33002853 17.42090509 2881.068966 26.73538457 0.009279675 1492.170727 26.73538457 0.017917108 3.075714286 0.481959185 0.156698295 0.333700726 0.05781808 0.173263274 1.771724138 0.308649928 0.174208796 0.453793103 0.250576675 0.552182642 1.317931034 0.352484846 0.26745318 3.4359686 1.289022885 0.375155607
"22116" 1434 "90min" 13 "E6" 785 0.2 "DMSO" 1344.821918 2722.191781 1377.369863 0 0 36 41.28716687 21.62595114 2752.527778 21.13424589 0.007678123 1407.70586 21.13424589 0.015013254 2.421428571 0.074878052 0.030923089 0.41336771 0.012936117 0.031294455 1.270277778 0.055522768 0.043709155 0.402222222 0.053190284 0.132241038 0.868055556 0.051482005 0.05930727 2.196189347 0.316764539 0.144233711
"22117" 1434 "90min" 13 "D6" 785 1 "DMSO" 1298.585127 2676.581213 1377.996086 0 0 39 42.99318838 23.42811374 2692.410256 20.49097099 0.007610642 1393.825129 20.49097099 0.01470125 2.325789474 0.079953756 0.034377039 0.430448422 0.014554191 0.033811696 1.194615385 0.063901493 0.053491269 0.39 0.059071767 0.15146607 0.804615385 0.063030742 0.078336487 2.12179013 0.443541785 0.209041309
"22118" 1434 "90min" 13 "C6" 785 10 "DMSO" 1287.706458 2560.892368 1273.18591 0 0 39 43.92710159 23.42811374 2578.615385 14.35382836 0.005566487 1290.908927 14.35382836 0.011119164 2.276315789 0.076949301 0.033804317 0.439798774 0.014973021 0.034045163 1.256153846 0.040106134 0.031927725 0.423589744 0.06132258 0.144768803 0.832564103 0.065843433 0.079085121 2.020753547 0.402995874 0.199428513
